profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,days since last payment,churn,listed_in,primary_genre,genre_Action & Adventure,genre_Children & Family Movies,genre_Comedies,genre_Crime TV Shows,genre_Documentaries,genre_Dramas,genre_Horror Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Thrillers,genre_Unknown
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-21 15:05:56,00:11:29,,InuYasha: Season 2: Kohaku's Lost Memory (Episode 22),,Device Type 5,00:13:01,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-08 03:48:28,00:07:05,Autoplayed: user action: User_Interaction; ,Naruto: Season 2: The Chunin Exam Stage 2: The Forest of Death (Episode 1),,Device Type 5,00:21:14,00:21:14,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-11-18 15:23:17,00:00:17,,Minions & More Volume 1,,Device Type 1,00:18:53,00:18:53,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-11-30 18:03:09,00:48:23,,Shakini Dakini (Tamil),,Device Type 1,00:48:05,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-14 19:20:22,00:42:07,,Arrow: Season 4: Beyond Redemption (Episode 4),,Device Type 0,00:40:57,00:40:57,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-10-07 08:35:03,00:00:06,,The Perfect Date - Clip 2,PROMOTIONAL,Device Type 0,00:00:06,00:00:06,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-03-15 17:26:46,00:02:07,,Never Have I Ever: Season 3: ...lived the dream (Episode 10),,Device Type 1,00:26:05,00:26:05,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2316,Premium,14,09-11-22,2023-11-07,Spain,29,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,433,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
338,Standard,12,15-10-22,2023-06-27,Mexico,33,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
3,Standard,12,28-02-23,2023-06-27,United Kingdom,42,Male,Smart TV,1.0,2022-07-12 15:23:39,01:08:10,,Dear Friend,,Device Type 4,01:53:21,01:53:21,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2022-11-30 15:14:46,00:00:41,,Vikings: Season 5: The Prisoner (Episode 5),,Device Type 1,00:38:55,00:38:55,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-13 20:54:46,00:07:02,,Friends: Season 3: The One Where Chandler Can't Remember Which Sister (Episode 11),,Device Type 0,00:10:12,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-10-27 18:58:49,00:00:07,,Minions & More Volume 1,,Device Type 1,00:25:10,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-02 06:42:16,00:20:40,,Friends: Season 9: The One with the Pediatrician (Episode 3),,Device Type 0,00:21:09,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-02-20 08:07:00,00:00:52,Autoplayed: user action: None; ,Hey Sinamika (Tamil)_hook_primary_16x9,HOOK,Device Type 5,00:00:52,Not latest view,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-24 03:23:17,00:43:43,,The Umbrella Academy: Season 3: Marigold (Episode 6),,Device Type 2,00:43:43,00:43:43,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-12-15 13:18:11,00:24:30,,Indian Predator: The Butcher of Delhi: Limited Series: Tohfe (Episode 1),,Device Type 1,00:39:37,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-06-17 03:37:00,00:00:34,Autoplayed: user action: None; ,Trailer: Black Clover: Sword of the Wizard King,TRAILER,Device Type 5,00:00:34,Not latest view,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1022,Basic,11,18-06-22,2023-02-07,Brazil,48,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,706,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-08-20 15:28:22,00:00:19,,Never Have I Ever: Season 1 - Clip 3,PROMOTIONAL,Device Type 0,00:00:12,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-11-13 15:23:41,00:40:12,Autoplayed: user action: User_Interaction; ,The Walking Dead: Season 4: Too Far Gone (Episode 8),,Device Type 5,00:40:44,00:40:44,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-11-16 18:05:56,00:00:06,,The Guilty,,Device Type 1,00:10:46,00:10:46,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-08-14 10:32:37,00:22:35,,Brooklyn Nine-Nine: Season 3: Maximum Security (Episode 21),,Device Type 1,00:21:37,00:21:37,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
124,Premium,15,05-11-22,2023-06-25,Australia,43,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-07 16:15:11,00:19:24,,The Big Bang Theory: Season 2: The Lizard-Spock Expansion (Episode 8),,Device Type 1,00:19:44,00:19:44,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
856,Premium,10,06-10-22,2023-06-30,France,32,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,563,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-07 04:35:04,00:00:06,Autoplayed: user action: None; ,Venom: Let There Be Carnage_hook_03_16x9,HOOK,Device Type 3,00:00:06,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-05-22 15:24:28,00:00:07,Autoplayed: user action: None; ,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc: Aren't You Going to Become A Hashira? (Episode 6),,Device Type 5,00:20:10,00:20:10,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1095,Basic,10,24-06-22,2023-03-07,Germany,36,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,678,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
678,Standard,15,27-06-22,2023-06-28,Mexico,42,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2170,Basic,12,25-10-22,2023-10-07,United States,35,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,464,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
998,Standard,15,25-09-22,2023-02-07,United States,41,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,706,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-06-10 14:55:49,00:00:47,,Volume 1 Trailer: Navarasa,TRAILER,Device Type 0,00:00:47,00:00:47,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-01 16:34:20,00:02:45,,"Lucifer: Season 3: Welcome Back, Charlotte Richards (Episode 5)",,Device Type 0,00:43:05,00:43:05,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-10-09 10:39:30,00:36:10,,Narcos: Season 1: The Sword of Simón Bolívar (Episode 2),,Device Type 1,00:36:58,00:36:58,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2427,Basic,15,03-08-22,2023-07-14,Canada,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,549,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-10 08:06:39,00:14:00,,Brooklyn Nine-Nine: Season 4: Halloween IV (Episode 5),,Device Type 0,00:13:59,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-07 05:57:30,00:00:02,,Rescued by Ruby,,Device Type 0,01:26:34,01:26:34,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-15 09:32:39,00:03:18,,The Indian Detective: Season 1: Episode 3,,Device Type 0,00:40:07,00:40:07,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2205,Basic,12,23-07-22,2023-09-07,Germany,27,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,494,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-12-11 11:57:33,00:00:22,,Season 1 Main Character Intro Clip: Khakee: The Bihar Chapter,HOOK,Device Type 1,00:00:17,00:00:17,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-04-06 09:29:13,00:24:21,,Breaking Bad: Season 2: Negro y Azul (Episode 7),,Device Type 1,00:46:38,00:46:38,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-10 19:57:29,00:00:06,,Friends: Season 1: The One with the Ick Factor (Episode 22),,Device Type 0,00:00:06,00:00:06,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-04-09 08:31:02,00:13:05,,Naruto Shippuden: Season 17: Hole (Episode 371),,Device Type 5,00:23:06,00:23:06,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-08-14 05:58:54,00:13:56,,Brooklyn Nine-Nine: Season 3: The Swedes (Episode 9),,Device Type 1,00:21:29,00:21:29,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
829,Standard,10,01-09-22,2023-06-29,Spain,31,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-14 07:02:54,00:26:27,,Arrow: Season 3: The Fallen (Episode 20),,Device Type 0,00:25:47,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-01 04:08:41,00:18:56,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Tetsusaiga, the Phantom Sword (Episode 6)",,Device Type 5,00:21:51,00:21:51,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-21 08:22:02,00:00:20,,Chris Rock Total Blackout: The Tamborine Extended Cut - Clip 1,PROMOTIONAL,Device Type 1,00:00:20,00:00:20,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-10 04:56:54,00:21:25,,Brooklyn Nine-Nine: Season 5: White Whale (Episode 21),,Device Type 0,00:21:39,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-01 14:53:47,00:17:19,,Lucifer: Season 3: What Would Lucifer Do? (Episode 4),,Device Type 0,00:43:12,00:43:12,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1873,Standard,14,18-08-22,2023-08-07,United Kingdom,50,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,525,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-04-29 10:49:28,00:18:39,,The Good Doctor: Season 2: Carrots (Episode 5),,Device Type 0,00:26:56,Not latest view,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-05 08:56:42,00:28:25,,Lucifer: Season 5: Our Mojo (Episode 7),,Device Type 0,00:28:25,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
3,Standard,12,28-02-23,2023-06-27,United Kingdom,42,Male,Smart TV,1.0,2022-09-14 15:13:45,00:00:35,,Ek Villain 2_hook_05_16x9,HOOK,Device Type 4,00:00:35,00:00:35,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-12 13:50:59,00:00:14,,BrightBurn_hook_primary_16x9,HOOK,Device Type 0,00:00:13,00:00:13,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-23 04:00:35,00:31:09,,Suits: Season 2: War (Episode 16),,Device Type 0,00:32:10,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-21 14:50:08,00:04:53,,Suits: Season 1: Identity Crisis (Episode 8),,Device Type 0,00:24:08,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2022-11-30 12:12:57,00:00:04,,Oru Thekkan Thallu Case_hook_03_16x9,HOOK,Device Type 0,00:00:04,00:00:04,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-28 05:20:44,00:21:29,,Friends: Season 5: The One with the Ride-Along (Episode 20),,Device Type 0,00:22:09,00:22:09,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-05-21 16:09:20,00:01:15,,Ghoul: Season 1 (Trailer),TRAILER,Device Type 1,00:01:15,00:01:15,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-05 10:47:38,00:05:50,,Manifest: Season 2: Call Sign (Episode 12),,Device Type 0,00:42:21,00:42:21,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-06-10 15:21:42,00:00:20,,Choked: Paisa Bolta Hai PVS Clip 2,HOOK,Device Type 1,00:00:20,00:00:20,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-15 08:11:43,00:12:00,,"Suits: Season 8: Cats, Ballet, Harvey Specter (Episode 6)",,Device Type 0,00:12:48,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-17 19:11:23,00:42:36,,The Good Doctor: Season 1: More (Episode 18),,Device Type 0,00:42:36,00:42:36,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-13 13:26:14,00:05:36,,Arrow: Season 3: Draw Back Your Bow (Episode 7),,Device Type 0,00:41:05,00:41:05,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-08 14:53:23,00:02:28,Autoplayed: user action: User_Interaction; ,DEATH NOTE: Death Note: Selection (Episode 32),,Device Type 5,00:21:23,00:21:23,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-25 02:15:36,00:13:57,,Friends: Season 4: The One with the 'Cuffs (Episode 3),,Device Type 0,00:14:21,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2135,Basic,15,19-07-22,2023-09-07,Italy,31,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,494,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-09-04 14:16:10,00:01:24,,Naruto Shippuden: Season 2: Formation! New Team Kakashi (Episode 34),,Device Type 4,00:23:07,00:23:07,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
