profile name,source,navigation level,referrer url,webpage url,click utc ts,total_clicks,click_time
User 4,Source 1,playback,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,postPlay,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,postPlay,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,playback,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,playback,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,postPlay,,,9/13/22 7:58,1433,2022-09-13 07:58:00
User 4,Source 1,postPlay,,,9/13/22 7:43,1433,2022-09-13 07:43:00
User 4,Source 1,playback,,,9/13/22 7:43,1433,2022-09-13 07:43:00
User 4,Source 1,playback,,,9/13/22 7:43,1433,2022-09-13 07:43:00
User 4,Source 1,postPlay,,,9/13/22 7:43,1433,2022-09-13 07:43:00
User 4,Source 1,movieDetails,,,9/13/22 7:37,1433,2022-09-13 07:37:00
User 4,Source 1,playback,,,9/13/22 7:37,1433,2022-09-13 07:37:00
User 4,Source 1,profilesGate,,,9/13/22 7:37,1433,2022-09-13 07:37:00
User 4,Source 1,movieDetails,,,9/13/22 7:37,1433,2022-09-13 07:37:00
User 4,Source 1,profilesGate,,,9/13/22 7:37,1433,2022-09-13 07:37:00
User 4,Source 1,playback,,,9/13/22 4:30,1433,2022-09-13 04:30:00
User 4,Source 1,movieDetails,,,9/13/22 4:30,1433,2022-09-13 04:30:00
User 4,Source 1,postPlay,,,9/13/22 4:16,1433,2022-09-13 04:16:00
User 4,Source 1,playback,,,9/13/22 4:16,1433,2022-09-13 04:16:00
User 4,Source 1,playback,,,9/13/22 4:16,1433,2022-09-13 04:16:00
User 4,Source 1,postPlay,,,9/13/22 4:16,1433,2022-09-13 04:16:00
User 4,Source 1,movieDetails,,,9/13/22 4:08,1433,2022-09-13 04:08:00
User 4,Source 1,playback,,,9/13/22 4:08,1433,2022-09-13 04:08:00
User 4,Source 1,profilesGate,,,9/13/22 4:08,1433,2022-09-13 04:08:00
User 4,Source 1,movieDetails,,,9/13/22 4:08,1433,2022-09-13 04:08:00
User 4,Source 1,profilesGate,,,9/13/22 4:08,1433,2022-09-13 04:08:00
User 4,Source 1,movieDetails,,,9/12/22 16:18,1433,2022-09-12 16:18:00
User 4,Source 1,profilesGate,,,9/12/22 16:18,1433,2022-09-12 16:18:00
User 4,Source 1,screenSaver,,,9/12/22 15:58,1433,2022-09-12 15:58:00
User 4,Source 1,movieDetails,,,9/12/22 15:58,1433,2022-09-12 15:58:00
User 4,Source 1,movieDetails,,,9/12/22 15:53,1433,2022-09-12 15:53:00
User 4,Source 1,screenSaver,,,9/12/22 15:53,1433,2022-09-12 15:53:00
User 4,Source 1,playback,,,9/12/22 15:44,1433,2022-09-12 15:44:00
User 4,Source 1,movieDetails,,,9/12/22 15:44,1433,2022-09-12 15:44:00
User 4,Source 1,playback,,,9/12/22 15:26,1433,2022-09-12 15:26:00
User 4,Source 1,postPlay,,,9/12/22 15:26,1433,2022-09-12 15:26:00
User 4,Source 1,playback,,,9/12/22 15:26,1433,2022-09-12 15:26:00
User 4,Source 1,postPlay,,,9/12/22 15:26,1433,2022-09-12 15:26:00
User 4,Source 1,playback,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,episodesSelector,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,movieDetails,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,episodesSelector,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,browseTitles,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,movieDetails,,,9/12/22 15:05,1433,2022-09-12 15:05:00
User 4,Source 1,profilesGate,,,9/12/22 15:04,1433,2022-09-12 15:04:00
User 4,Source 1,browseTitles,,,9/12/22 15:04,1433,2022-09-12 15:04:00
User 4,Source 1,profilesGate,,,9/12/22 15:04,1433,2022-09-12 15:04:00
User 4,Source 0,browseTitles,,,9/12/22 4:57,1433,2022-09-12 04:57:00
User 4,Source 0,newsFeed,,,9/12/22 4:57,1433,2022-09-12 04:57:00
User 4,Source 0,browseTitles,,,9/12/22 4:57,1433,2022-09-12 04:57:00
User 4,Source 0,playback,,,9/12/22 4:57,1433,2022-09-12 04:57:00
User 4,Source 0,playback,,,9/12/22 4:25,1433,2022-09-12 04:25:00
User 4,Source 0,browseTitles,,,9/12/22 4:25,1433,2022-09-12 04:25:00
User 4,Source 0,browseTitles,,,9/12/22 4:25,1433,2022-09-12 04:25:00
User 4,Source 0,playback,,,9/12/22 4:25,1433,2022-09-12 04:25:00
User 4,Source 0,playback,,,9/12/22 4:12,1433,2022-09-12 04:12:00
User 4,Source 0,browseTitles,,,9/12/22 4:12,1433,2022-09-12 04:12:00
User 4,Source 0,profilesGate,,,9/12/22 4:12,1433,2022-09-12 04:12:00
User 4,Source 0,browseTitles,,,9/12/22 4:12,1433,2022-09-12 04:12:00
User 4,Source 1,playback,,,9/11/22 16:25,1433,2022-09-11 16:25:00
User 4,Source 1,movieDetails,,,9/11/22 16:25,1433,2022-09-11 16:25:00
User 4,Source 1,postPlay,,,9/11/22 16:14,1433,2022-09-11 16:14:00
User 4,Source 1,playback,,,9/11/22 16:14,1433,2022-09-11 16:14:00
User 4,Source 1,postPlay,,,9/11/22 16:14,1433,2022-09-11 16:14:00
User 4,Source 1,playback,,,9/11/22 16:14,1433,2022-09-11 16:14:00
User 4,Source 1,postPlay,,,9/11/22 16:07,1433,2022-09-11 16:07:00
User 4,Source 1,playback,,,9/11/22 16:07,1433,2022-09-11 16:07:00
User 4,Source 1,postPlay,,,9/11/22 16:07,1433,2022-09-11 16:07:00
User 4,Source 1,playback,,,9/11/22 16:07,1433,2022-09-11 16:07:00
User 4,Source 1,playback,,,9/11/22 16:04,1433,2022-09-11 16:04:00
User 4,Source 1,postPlay,,,9/11/22 16:04,1433,2022-09-11 16:04:00
User 4,Source 1,postPlay,,,9/11/22 16:04,1433,2022-09-11 16:04:00
User 4,Source 1,playback,,,9/11/22 16:04,1433,2022-09-11 16:04:00
User 4,Source 1,postPlay,,,9/11/22 16:02,1433,2022-09-11 16:02:00
User 4,Source 1,playback,,,9/11/22 16:02,1433,2022-09-11 16:02:00
User 4,Source 1,postPlay,,,9/11/22 16:02,1433,2022-09-11 16:02:00
User 4,Source 1,playback,,,9/11/22 16:02,1433,2022-09-11 16:02:00
User 4,Source 1,postPlay,,,9/11/22 15:59,1433,2022-09-11 15:59:00
User 4,Source 1,playback,,,9/11/22 15:59,1433,2022-09-11 15:59:00
User 4,Source 1,playback,,,9/11/22 15:59,1433,2022-09-11 15:59:00
User 4,Source 1,postPlay,,,9/11/22 15:59,1433,2022-09-11 15:59:00
User 4,Source 1,playback,,,9/11/22 15:52,1433,2022-09-11 15:52:00
User 4,Source 1,postPlay,,,9/11/22 15:52,1433,2022-09-11 15:52:00
User 4,Source 1,playback,,,9/11/22 15:52,1433,2022-09-11 15:52:00
User 4,Source 1,postPlay,,,9/11/22 15:52,1433,2022-09-11 15:52:00
User 4,Source 1,playback,,,9/11/22 15:51,1433,2022-09-11 15:51:00
User 4,Source 1,postPlay,,,9/11/22 15:51,1433,2022-09-11 15:51:00
User 4,Source 1,playback,,,9/11/22 15:51,1433,2022-09-11 15:51:00
User 4,Source 1,postPlay,,,9/11/22 15:51,1433,2022-09-11 15:51:00
User 4,Source 1,playback,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,postPlay,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,playback,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,postPlay,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,postPlay,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,playback,,,9/11/22 15:43,1433,2022-09-11 15:43:00
User 4,Source 1,playback,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,postPlay,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,playback,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,postPlay,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,playback,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,postPlay,,,9/11/22 15:42,1433,2022-09-11 15:42:00
User 4,Source 1,postPlay,,,9/11/22 15:40,1433,2022-09-11 15:40:00
User 4,Source 1,playback,,,9/11/22 15:40,1433,2022-09-11 15:40:00
User 4,Source 1,playback,,,9/11/22 15:40,1433,2022-09-11 15:40:00
User 4,Source 1,postPlay,,,9/11/22 15:40,1433,2022-09-11 15:40:00
User 4,Source 1,postPlay,,,9/11/22 15:35,1433,2022-09-11 15:35:00
User 4,Source 1,playback,,,9/11/22 15:35,1433,2022-09-11 15:35:00
User 4,Source 1,playback,,,9/11/22 15:35,1433,2022-09-11 15:35:00
User 4,Source 1,postPlay,,,9/11/22 15:35,1433,2022-09-11 15:35:00
User 4,Source 1,episodesSelector,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,playback,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,movieDetails,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,episodesSelector,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,movieDetails,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,playback,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,postPlay,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,playback,,,9/11/22 15:22,1433,2022-09-11 15:22:00
User 4,Source 1,playback,,,9/11/22 15:21,1433,2022-09-11 15:21:00
User 4,Source 1,postPlay,,,9/11/22 15:21,1433,2022-09-11 15:21:00
User 4,Source 1,movieDetails,,,9/11/22 15:17,1433,2022-09-11 15:17:00
User 4,Source 1,playback,,,9/11/22 15:17,1433,2022-09-11 15:17:00
User 4,Source 1,playback,,,9/11/22 15:16,1433,2022-09-11 15:16:00
User 4,Source 1,movieDetails,,,9/11/22 15:16,1433,2022-09-11 15:16:00
User 4,Source 1,postPlay,,,9/11/22 15:11,1433,2022-09-11 15:11:00
User 4,Source 1,playback,,,9/11/22 15:11,1433,2022-09-11 15:11:00
User 4,Source 1,playback,,,9/11/22 15:11,1433,2022-09-11 15:11:00
User 4,Source 1,postPlay,,,9/11/22 15:11,1433,2022-09-11 15:11:00
User 4,Source 1,postPlay,,,9/11/22 15:10,1433,2022-09-11 15:10:00
User 4,Source 1,playback,,,9/11/22 15:10,1433,2022-09-11 15:10:00
User 4,Source 1,playback,,,9/11/22 15:10,1433,2022-09-11 15:10:00
User 4,Source 1,postPlay,,,9/11/22 15:10,1433,2022-09-11 15:10:00
User 4,Source 1,postPlay,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,playback,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,playback,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,postPlay,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,playback,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,postPlay,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,playback,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,postPlay,,,9/11/22 15:08,1433,2022-09-11 15:08:00
User 4,Source 1,playback,,,9/11/22 15:07,1433,2022-09-11 15:07:00
User 4,Source 1,postPlay,,,9/11/22 15:07,1433,2022-09-11 15:07:00
User 4,Source 1,playback,,,9/11/22 15:07,1433,2022-09-11 15:07:00
User 4,Source 1,postPlay,,,9/11/22 15:07,1433,2022-09-11 15:07:00
User 4,Source 1,postPlay,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,playback,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,playback,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,postPlay,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,postPlay,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,playback,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,playback,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,postPlay,,,9/11/22 15:06,1433,2022-09-11 15:06:00
User 4,Source 1,postPlay,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,playback,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,playback,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,postPlay,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,postPlay,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,playback,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,playback,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,postPlay,,,9/11/22 15:05,1433,2022-09-11 15:05:00
User 4,Source 1,postPlay,,,9/11/22 15:03,1433,2022-09-11 15:03:00
User 4,Source 1,playback,,,9/11/22 15:03,1433,2022-09-11 15:03:00
User 4,Source 1,playback,,,9/11/22 15:03,1433,2022-09-11 15:03:00
User 4,Source 1,postPlay,,,9/11/22 15:03,1433,2022-09-11 15:03:00
User 4,Source 1,playback,,,9/11/22 14:58,1433,2022-09-11 14:58:00
User 4,Source 1,postPlay,,,9/11/22 14:58,1433,2022-09-11 14:58:00
User 4,Source 1,playback,,,9/11/22 14:58,1433,2022-09-11 14:58:00
User 4,Source 1,postPlay,,,9/11/22 14:58,1433,2022-09-11 14:58:00
User 4,Source 1,playback,,,9/11/22 14:57,1433,2022-09-11 14:57:00
User 4,Source 1,postPlay,,,9/11/22 14:57,1433,2022-09-11 14:57:00
User 4,Source 1,playback,,,9/11/22 14:57,1433,2022-09-11 14:57:00
User 4,Source 1,postPlay,,,9/11/22 14:57,1433,2022-09-11 14:57:00
User 4,Source 1,postPlay,,,9/11/22 14:56,1433,2022-09-11 14:56:00
User 4,Source 1,playback,,,9/11/22 14:56,1433,2022-09-11 14:56:00
User 4,Source 1,playback,,,9/11/22 14:56,1433,2022-09-11 14:56:00
User 4,Source 1,postPlay,,,9/11/22 14:56,1433,2022-09-11 14:56:00
User 4,Source 1,movieDetails,,,9/11/22 14:48,1433,2022-09-11 14:48:00
User 4,Source 1,playback,,,9/11/22 14:48,1433,2022-09-11 14:48:00
User 4,Source 1,profilesGate,,,9/11/22 14:48,1433,2022-09-11 14:48:00
User 4,Source 1,movieDetails,,,9/11/22 14:48,1433,2022-09-11 14:48:00
User 4,Source 1,profilesGate,,,9/11/22 14:48,1433,2022-09-11 14:48:00
User 4,Source 1,postPlay,,,9/10/22 4:20,1433,2022-09-10 04:20:00
User 4,Source 1,playback,,,9/10/22 4:20,1433,2022-09-10 04:20:00
User 4,Source 1,postPlay,,,9/10/22 4:20,1433,2022-09-10 04:20:00
User 4,Source 1,playback,,,9/10/22 4:20,1433,2022-09-10 04:20:00
User 4,Source 1,postPlay,,,9/10/22 4:03,1433,2022-09-10 04:03:00
User 4,Source 1,playback,,,9/10/22 4:03,1433,2022-09-10 04:03:00
User 4,Source 1,playback,,,9/10/22 4:03,1433,2022-09-10 04:03:00
User 4,Source 1,postPlay,,,9/10/22 4:03,1433,2022-09-10 04:03:00
User 4,Source 1,playback,,,9/10/22 3:58,1433,2022-09-10 03:58:00
User 4,Source 1,movieDetails,,,9/10/22 3:58,1433,2022-09-10 03:58:00
User 4,Source 1,browseTitles,,,9/10/22 3:58,1433,2022-09-10 03:58:00
User 4,Source 1,movieDetails,,,9/10/22 3:58,1433,2022-09-10 03:58:00
User 4,Source 1,profilesGate,,,9/10/22 3:57,1433,2022-09-10 03:57:00
User 4,Source 1,browseTitles,,,9/10/22 3:57,1433,2022-09-10 03:57:00
User 4,Source 1,profilesGate,,,9/10/22 3:57,1433,2022-09-10 03:57:00
User 4,Source 1,playback,,,9/9/22 8:06,1433,2022-09-09 08:06:00
User 4,Source 1,postPlay,,,9/9/22 8:06,1433,2022-09-09 08:06:00
User 4,Source 1,playback,,,9/9/22 8:06,1433,2022-09-09 08:06:00
User 4,Source 1,postPlay,,,9/9/22 8:06,1433,2022-09-09 08:06:00
User 4,Source 1,postPlay,,,9/9/22 7:55,1433,2022-09-09 07:55:00
User 4,Source 1,playback,,,9/9/22 7:55,1433,2022-09-09 07:55:00
User 4,Source 1,playback,,,9/9/22 7:55,1433,2022-09-09 07:55:00
User 4,Source 1,postPlay,,,9/9/22 7:55,1433,2022-09-09 07:55:00
User 4,Source 1,browseTitles,,,9/9/22 7:53,1433,2022-09-09 07:53:00
User 4,Source 1,playback,,,9/9/22 7:53,1433,2022-09-09 07:53:00
User 4,Source 1,browseTitles,,,9/9/22 7:53,1433,2022-09-09 07:53:00
User 4,Source 1,profilesGate,,,9/9/22 7:53,1433,2022-09-09 07:53:00
User 4,Source 1,profilesGate,,,9/9/22 7:52,1433,2022-09-09 07:52:00
User 4,Source 1,playback,,,9/8/22 15:20,1433,2022-09-08 15:20:00
User 4,Source 1,movieDetails,,,9/8/22 15:20,1433,2022-09-08 15:20:00
User 4,Source 1,movieDetails,,,9/8/22 15:19,1433,2022-09-08 15:19:00
User 4,Source 1,playback,,,9/8/22 15:19,1433,2022-09-08 15:19:00
User 4,Source 1,playback,,,9/8/22 15:17,1433,2022-09-08 15:17:00
User 4,Source 1,movieDetails,,,9/8/22 15:17,1433,2022-09-08 15:17:00
User 4,Source 1,playback,,,9/8/22 14:58,1433,2022-09-08 14:58:00
User 4,Source 1,postPlay,,,9/8/22 14:58,1433,2022-09-08 14:58:00
User 4,Source 1,postPlay,,,9/8/22 14:58,1433,2022-09-08 14:58:00
User 4,Source 1,playback,,,9/8/22 14:58,1433,2022-09-08 14:58:00
User 4,Source 1,playback,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,movieDetails,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,browseTitles,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,movieDetails,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,profilesGate,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,browseTitles,,,9/8/22 14:51,1433,2022-09-08 14:51:00
User 4,Source 1,playback,,,9/7/22 15:30,1433,2022-09-07 15:30:00
User 4,Source 1,movieDetails,,,9/7/22 15:30,1433,2022-09-07 15:30:00
User 4,Source 1,postPlay,,,9/7/22 15:13,1433,2022-09-07 15:13:00
User 4,Source 1,playback,,,9/7/22 15:13,1433,2022-09-07 15:13:00
User 4,Source 1,playback,,,9/7/22 15:13,1433,2022-09-07 15:13:00
User 4,Source 1,postPlay,,,9/7/22 15:13,1433,2022-09-07 15:13:00
User 4,Source 1,movieDetails,,,9/7/22 15:06,1433,2022-09-07 15:06:00
User 4,Source 1,playback,,,9/7/22 15:06,1433,2022-09-07 15:06:00
User 4,Source 1,browseTitles,,,9/7/22 15:06,1433,2022-09-07 15:06:00
User 4,Source 1,movieDetails,,,9/7/22 15:06,1433,2022-09-07 15:06:00
User 4,Source 1,profilesGate,,,9/7/22 15:03,1433,2022-09-07 15:03:00
User 4,Source 1,browseTitles,,,9/7/22 15:03,1433,2022-09-07 15:03:00
User 4,Source 1,profilesGate,,,9/7/22 15:03,1433,2022-09-07 15:03:00
User 4,Source 1,postPlay,,,9/7/22 7:56,1433,2022-09-07 07:56:00
User 4,Source 1,playback,,,9/7/22 7:56,1433,2022-09-07 07:56:00
User 4,Source 1,postPlay,,,9/7/22 7:56,1433,2022-09-07 07:56:00
User 4,Source 1,playback,,,9/7/22 7:56,1433,2022-09-07 07:56:00
User 4,Source 1,movieDetails,,,9/7/22 7:44,1433,2022-09-07 07:44:00
User 4,Source 1,playback,,,9/7/22 7:44,1433,2022-09-07 07:44:00
User 4,Source 1,movieDetails,,,9/7/22 7:44,1433,2022-09-07 07:44:00
User 4,Source 1,profilesGate,,,9/7/22 7:44,1433,2022-09-07 07:44:00
User 4,Source 1,profilesGate,,,9/7/22 7:44,1433,2022-09-07 07:44:00
User 4,Source 1,postPlay,,,9/6/22 4:06,1433,2022-09-06 04:06:00
User 4,Source 1,playback,,,9/6/22 4:06,1433,2022-09-06 04:06:00
User 4,Source 1,playback,,,9/6/22 4:06,1433,2022-09-06 04:06:00
User 4,Source 1,postPlay,,,9/6/22 4:06,1433,2022-09-06 04:06:00
User 4,Source 1,movieDetails,,,9/6/22 4:01,1433,2022-09-06 04:01:00
User 4,Source 1,playback,,,9/6/22 4:01,1433,2022-09-06 04:01:00
User 4,Source 1,movieDetails,,,9/6/22 4:01,1433,2022-09-06 04:01:00
User 4,Source 1,profilesGate,,,9/6/22 4:01,1433,2022-09-06 04:01:00
User 4,Source 1,profilesGate,,,9/6/22 4:01,1433,2022-09-06 04:01:00
User 4,Source 1,movieDetails,,,9/5/22 8:57,1433,2022-09-05 08:57:00
User 4,Source 1,playback,,,9/5/22 8:57,1433,2022-09-05 08:57:00
User 4,Source 1,postPlay,,,9/5/22 8:37,1433,2022-09-05 08:37:00
User 4,Source 1,playback,,,9/5/22 8:37,1433,2022-09-05 08:37:00
User 4,Source 1,playback,,,9/5/22 8:37,1433,2022-09-05 08:37:00
User 4,Source 1,postPlay,,,9/5/22 8:37,1433,2022-09-05 08:37:00
User 4,Source 1,movieDetails,,,9/5/22 8:36,1433,2022-09-05 08:36:00
User 4,Source 1,playback,,,9/5/22 8:36,1433,2022-09-05 08:36:00
User 4,Source 1,profilesGate,,,9/5/22 8:36,1433,2022-09-05 08:36:00
User 4,Source 1,movieDetails,,,9/5/22 8:36,1433,2022-09-05 08:36:00
User 4,Source 1,profilesGate,,,9/5/22 8:36,1433,2022-09-05 08:36:00
User 4,Source 0,playback,,,9/4/22 17:02,1433,2022-09-04 17:02:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 17:02,1433,2022-09-04 17:02:00
User 4,Source 0,playback,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,movieDetails,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,movieDetails,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,accountMenu,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,accountMenu,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 16:03,1433,2022-09-04 16:03:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 15:54,1433,2022-09-04 15:54:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 15:54,1433,2022-09-04 15:54:00
User 4,Source 0,playback,,,9/4/22 14:16,1433,2022-09-04 14:16:00
User 4,Source 0,playback,,,9/4/22 14:16,1433,2022-09-04 14:16:00
User 4,Source 0,playback,,,9/4/22 14:00,1433,2022-09-04 14:00:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 14:00,1433,2022-09-04 14:00:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 14:00,1433,2022-09-04 14:00:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 13:17,1433,2022-09-04 13:17:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 13:17,1433,2022-09-04 13:17:00
User 4,Source 0,playback,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,newsFeed,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,newsFeed,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,movieDetails,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,comedyFeedTab,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,movieDetails,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,newsFeed,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,comedyFeedTab,,,9/4/22 12:45,1433,2022-09-04 12:45:00
User 4,Source 0,comedyFeedTab,,,9/4/22 12:40,1433,2022-09-04 12:40:00
User 4,Source 0,newsFeed,,,9/4/22 12:40,1433,2022-09-04 12:40:00
User 4,Source 0,movieDetails,,,9/4/22 12:40,1433,2022-09-04 12:40:00
User 4,Source 0,comedyFeedTab,,,9/4/22 12:40,1433,2022-09-04 12:40:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:38,1433,2022-09-04 12:38:00
User 4,Source 0,movieDetails,,,9/4/22 12:38,1433,2022-09-04 12:38:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,movieDetails,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,movieDetails,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,movieDetails,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,movieDetails,,,9/4/22 12:37,1433,2022-09-04 12:37:00
User 4,Source 0,browseTitles,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,browseTitlesGallery,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,movieDetails,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,browseTitles,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,browseTitles,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,movieDetails,,,9/4/22 12:36,1433,2022-09-04 12:36:00
User 4,Source 0,profilesGate,,,9/4/22 12:35,1433,2022-09-04 12:35:00
User 4,Source 0,browseTitles,,,9/4/22 12:35,1433,2022-09-04 12:35:00
User 4,Source 0,browseTitles,,,9/4/22 12:35,1433,2022-09-04 12:35:00
User 4,Source 0,browseTitles,,,9/4/22 12:35,1433,2022-09-04 12:35:00
User 4,Source 1,playback,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,movieDetails,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,postPlay,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,playback,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,playback,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,postPlay,,,8/31/22 15:49,1433,2022-08-31 15:49:00
User 4,Source 1,playback,,,8/31/22 15:30,1433,2022-08-31 15:30:00
