profile name,country iso code,device,is kids,query typed,displayed name,action,section,utc timestamp
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 18:38
User 4,AE,Device 0,0,,"iZombie: Season 5: ""Night and the Zombie City""",play,prequery_results,3/28/22 17:57
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 17:57
User 4,AE,Device 0,0,,"iZombie: Season 5: ""Night and the Zombie City""",play,prequery_results,3/28/22 17:54
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 17:54
User 4,AE,Device 0,0,,"iZombie: Season 5: ""Death of a Car Salesman""",play,prequery_results,3/28/22 16:38
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 16:38
User 4,AE,Device 0,0,,"iZombie: Season 5: ""Dead Lift""",play,prequery_results,3/28/22 9:21
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 9:21
User 4,AE,Device 0,0,,"iZombie: Season 5: ""Thug Death""",play,prequery_results,3/28/22 7:30
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 7:30
User 4,AE,Device 0,0,,"iZombie: Season 4: ""You've Got to Hide Your Liv Away""",play,prequery_results,3/28/22 4:09
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 4:09
User 4,AE,Device 0,0,,"iZombie: Season 4: ""Insane in the Germ Brain""",play,prequery_results,3/28/22 3:50
User 4,AE,Device 0,0,,,select,prequery_results,3/28/22 3:50
User 4,AE,Device 0,0,,"iZombie: Season 4: ""Chivalry Is Dead""",play,prequery_results,3/27/22 19:34
User 4,AE,Device 0,0,,,select,prequery_results,3/27/22 19:34
User 4,AE,Device 0,0,,"iZombie: Season 4: ""My Really Fair Lady""",play,prequery_results,3/27/22 17:59
User 4,AE,Device 0,0,,,select,prequery_results,3/27/22 17:59
User 4,AE,Device 0,0,,"iZombie: Season 3: ""Conspiracy Weary""",play,prequery_results,3/27/22 11:12
User 4,AE,Device 0,0,,,select,prequery_results,3/27/22 11:12
User 4,AE,Device 0,0,,"iZombie: Season 3: ""Return of the Dead Guy""",play,prequery_results,3/27/22 10:08
User 4,AE,Device 0,0,,,select,prequery_results,3/27/22 10:08
User 4,AE,Device 0,0,izom,,select,title_results,3/27/22 6:26
User 4,AE,Device 0,0,,,select,prequery_results,3/26/22 11:43
User 4,AE,Device 0,0,,"iZombie: Season 2: ""Salivation Army""",play,prequery_results,3/26/22 10:46
User 4,AE,Device 0,0,,,select,prequery_results,3/26/22 10:46
User 4,AE,Device 0,0,,"iZombie: Season 2: ""Salivation Army""",play,prequery_results,3/26/22 10:41
User 4,AE,Device 0,0,,,select,prequery_results,3/26/22 10:41
User 4,AE,Device 0,0,,"iZombie: Season 2: ""Pour Some Sugar, Zombie""",play,prequery_results,3/26/22 8:29
User 4,AE,Device 0,0,,,select,prequery_results,3/26/22 8:29
User 4,AE,Device 0,0,,"iZombie: Season 2: ""The Whopper""",play,prequery_results,3/26/22 6:11
User 4,AE,Device 0,0,,,select,prequery_results,3/26/22 6:11
User 4,CA,Device 0,0,,,select,prequery_results,3/26/22 6:02
User 4,CA,Device 0,0,,"iZombie: Season 2: ""The Whopper""",play,prequery_results,3/26/22 5:11
User 4,CA,Device 0,0,,,select,prequery_results,3/26/22 5:11
User 4,AE,Device 0,0,,"iZombie: Season 1: ""Mr. Berserk""",play,prequery_results,3/24/22 5:26
User 4,AE,Device 0,0,,,select,prequery_results,3/24/22 5:26
User 4,AE,Device 0,0,,"iZombie: Season 1: ""Dead Air""",play,prequery_results,3/24/22 3:49
User 4,AE,Device 0,0,,,select,prequery_results,3/24/22 3:49
User 4,AE,Device 0,0,mode,The Ugly Truth,play,title_results,3/23/22 12:24
User 4,AE,Device 0,0,mode,The Ugly Truth,play,title_results,3/23/22 12:10
User 4,AE,Device 0,0,mode,The Ugly Truth,select,title_results,3/23/22 12:10
User 4,AE,Device 0,0,,,select,prequery_results,3/23/22 11:28
User 4,AE,Device 0,0,,,select,prequery_results,3/23/22 11:25
User 4,AE,Device 0,0,83,'83,play,title_results,3/23/22 8:26
User 4,AE,Device 0,0,83,'83,play,title_results,3/23/22 6:30
User 4,AE,Device 0,0,83,'83,select,title_results,3/23/22 6:30
User 4,AE,Device 0,0,,"Ozark: Season 1: ""Sugarwood""",play,prequery_results,3/19/22 20:23
User 4,AE,Device 0,0,,,select,prequery_results,3/19/22 20:23
User 4,AE,Device 0,0,ozark,"Ozark: Season 1: ""Sugarwood""",play,title_results,3/19/22 14:07
User 4,AE,Device 0,0,ozark,,select,title_results,3/19/22 14:07
User 4,AE,Device 0,0,,"How to Get Away With Murder: Season 2: ""It's a Trap""",play,prequery_results,3/18/22 13:28
User 4,AE,Device 0,0,,,select,prequery_results,3/18/22 13:28
User 4,AE,Device 0,0,,"How to Get Away With Murder: Season 2: ""What Happened to You, Annalise?""",play,prequery_results,3/18/22 12:05
User 4,AE,Device 0,0,,,select,prequery_results,3/18/22 12:05
User 4,AE,Device 0,0,,The Hangover: Part II,select,prequery_results,3/18/22 12:05
User 4,AE,Device 0,0,,"How to Get Away With Murder: Season 2: ""What Happened to You, Annalise?""",play,prequery_results,3/18/22 12:01
User 4,AE,Device 0,0,,,select,prequery_results,3/18/22 12:01
User 4,AE,Device 0,0,,"How to Get Away With Murder: Season 2: ""Skanks Get Shanked""",play,prequery_results,3/18/22 5:35
User 4,AE,Device 0,0,,,select,prequery_results,3/18/22 5:35
User 4,AE,Device 0,0,,,select,prequery_results,3/17/22 18:10
User 4,AE,Device 0,0,,"How to Get Away With Murder: Season 1: ""We're Not Friends""",play,prequery_results,3/17/22 2:51
User 4,AE,Device 0,0,,,select,prequery_results,3/17/22 2:51
User 4,AE,Device 0,0,ho,"How to Get Away With Murder: Season 1: ""Pilot""",play,title_results,3/16/22 12:24
User 4,AE,Device 0,0,ho,,select,title_results,3/16/22 12:24
User 4,AE,Device 0,0,,"L.A.âs Finest: Season 1: ""Book of Secrets""",play,prequery_results,3/16/22 10:58
User 4,AE,Device 0,0,,"L.A.âs Finest: Season 1: ""Book of Secrets""",play,prequery_results,3/16/22 10:02
User 4,AE,Device 0,0,,,select,prequery_results,3/16/22 10:02
User 4,AE,Device 0,0,,"Suits: Season 8: ""Revenue Per Square Foot""",play,prequery_results,3/15/22 5:19
User 4,AE,Device 0,0,,,select,prequery_results,3/15/22 5:19
User 4,AE,Device 0,0,,"Suits: Season 8: ""Promises, Promises""",play,prequery_results,3/15/22 4:20
User 4,AE,Device 0,0,,,select,prequery_results,3/15/22 4:20
User 4,AE,Device 0,0,suit,,select,title_results,3/14/22 8:53
User 4,AE,Device 0,0,,"Suits: Season 6: ""The Painting""",play,prequery_results,3/13/22 11:47
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 11:47
User 4,AE,Device 0,0,,"Suits: Season 6: ""She's Gone""",play,prequery_results,3/13/22 10:26
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 10:26
User 4,AE,Device 0,0,,"Suits: Season 6: ""P.S.L.""",play,prequery_results,3/13/22 9:06
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 9:06
User 4,AE,Device 0,0,,"Suits: Season 6: ""Borrowed Time""",play,prequery_results,3/13/22 8:23
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 8:23
User 4,AE,Device 0,0,,"Suits: Season 6: ""Trust""",play,prequery_results,3/13/22 6:09
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 6:09
User 4,AE,Device 0,0,,"Suits: Season 6: ""Back on the Map""",play,prequery_results,3/13/22 4:27
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 4:27
User 4,AE,Device 0,0,,"Suits: Season 6: ""Back on the Map""",play,prequery_results,3/13/22 3:44
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 3:44
User 4,AE,Device 0,0,,"Suits: Season 6: ""To Trouble""",play,prequery_results,3/13/22 2:02
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 2:02
User 4,AE,Device 0,0,,,select,prequery_results,3/13/22 2:02
User 4,AE,Device 0,0,,"Suits: Season 5: ""25th Hour""",play,prequery_results,3/12/22 18:09
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 18:09
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 18:09
User 4,AE,Device 0,0,,"Suits: Season 5: ""25th Hour""",play,prequery_results,3/12/22 17:56
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 17:56
User 4,AE,Device 0,0,,"Suits: Season 5: ""Tick Tock""",play,prequery_results,3/12/22 17:41
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 17:41
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 17:41
User 4,AE,Device 0,0,,"Suits: Season 5: ""Blowback""",play,prequery_results,3/12/22 7:04
User 4,AE,Device 0,0,,,select,prequery_results,3/12/22 7:03
User 4,AE,Device 0,0,bad,Badhaai Do,play,title_results,3/11/22 7:04
User 4,AE,Device 0,0,bad,Badhaai Do,play,title_results,3/11/22 5:51
User 4,AE,Device 0,0,bad,Badhaai Do,select,title_results,3/11/22 5:51
User 4,AE,Device 0,0,,"Suits: Season 5: ""Denial""",play,prequery_results,3/10/22 18:08
User 4,AE,Device 0,0,,,select,prequery_results,3/10/22 18:08
User 4,AE,Device 0,0,,"Suits: Season 4: ""Gone""",play,prequery_results,3/1/22 9:45
User 4,AE,Device 0,0,,,select,prequery_results,3/1/22 9:45
User 4,AE,Device 0,0,,"Suits: Season 4: ""We're Done""",play,prequery_results,3/1/22 4:03
User 4,AE,Device 0,0,,,select,prequery_results,3/1/22 4:03
User 4,AE,Device 0,0,,"Suits: Season 4: ""Pound of Flesh""",play,prequery_results,3/1/22 1:51
User 4,AE,Device 0,0,,,select,prequery_results,3/1/22 1:51
User 4,AE,Device 0,0,perso,,select,title_results,3/1/22 1:51
User 4,AE,Device 0,0,numb,Adrift,select,title_results,3/1/22 1:50
User 4,AE,Device 0,0,,"Suits: Season 4: ""Two in the Knees""",play,prequery_results,2/28/22 19:28
User 4,AE,Device 0,0,,,select,prequery_results,2/28/22 19:28
User 4,AE,Device 0,0,sui,"Suits: Season 3: ""Heartburn""",play,title_results,2/25/22 3:24
User 4,AE,Device 0,0,sui,,select,title_results,2/25/22 3:24
User 4,AE,Device 0,0,sui,"Suits: Season 3: ""Know When to Fold 'Em""",play,title_results,2/25/22 2:31
User 4,AE,Device 0,0,sui,,select,title_results,2/25/22 2:31
User 4,AE,Device 0,0,,"Suits: Season 3: ""Moot Point""",play,prequery_results,2/24/22 20:05
User 4,AE,Device 0,0,,,select,prequery_results,2/24/22 20:05
User 4,AE,Device 0,0,,"Suits: Season 3: ""Bad Faith""",play,prequery_results,2/24/22 16:44
User 4,AE,Device 0,0,,,select,prequery_results,2/24/22 16:44
User 4,AE,Device 0,0,,"Suits: Season 3: ""The Other Time""",play,prequery_results,2/24/22 3:37
User 4,AE,Device 0,0,,,select,prequery_results,2/24/22 3:37
User 4,AE,Device 0,0,,"Suits: Season 3: ""The Other Time""",play,prequery_results,2/24/22 3:14
User 4,AE,Device 0,0,,"Suits: Season 3: ""Shadow of a Doubt""",play,prequery_results,2/24/22 3:05
User 4,AE,Device 0,0,,,select,prequery_results,2/24/22 3:05
User 4,AE,Device 0,0,,"Suits: Season 3: ""Conflict of Interest""",play,prequery_results,2/23/22 19:05
User 4,AE,Device 0,0,,,select,prequery_results,2/23/22 19:05
User 4,AE,Device 0,0,,"Suits: Season 2: ""Zane Vs. Zane""",play,prequery_results,2/22/22 20:45
User 4,AE,Device 0,0,,,select,prequery_results,2/22/22 20:45
User 4,AE,Device 0,0,,"Suits: Season 2: ""High Noon""",play,prequery_results,2/22/22 18:02
User 4,AE,Device 0,0,,,select,prequery_results,2/22/22 18:02
User 4,AE,Device 0,0,,"Suits: Season 2: ""Meet the New Boss""",play,prequery_results,2/22/22 3:00
User 4,AE,Device 0,0,,,select,prequery_results,2/22/22 3:00
User 4,AE,Device 0,0,suits,"Suits: Season 1: ""Identity Crisis""",play,title_results,2/21/22 3:46
User 4,AE,Device 0,0,suits,"Suits: Season 1: ""Tricks of the Trade""",play,title_results,2/21/22 2:56
User 4,AE,Device 0,0,suits,,select,title_results,2/21/22 2:56
User 4,AE,Device 0,0,suits,,select,title_results,2/21/22 2:56
User 4,AE,Device 0,0,sui,"Suits: Season 1: ""Errors and Omissions""",play,title_results,2/20/22 21:01
User 4,AE,Device 0,0,sui,,select,title_results,2/20/22 21:01
User 4,AE,Device 0,0,sui,"Suits: Season 1: ""Pilot Part 1 & 2""",play,title_results,2/20/22 19:46
User 4,AE,Device 0,0,sui,"Suits: Season 1: ""Pilot Part 1 & 2""",play,title_results,2/20/22 19:39
User 4,AE,Device 0,0,sui,,select,title_results,2/20/22 19:39
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Unsaid""",play,prequery_results,2/20/22 12:51
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Influence""",play,prequery_results,2/20/22 12:08
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 12:08
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Friends and Family""",play,prequery_results,2/20/22 8:32
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 8:32
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Friends and Family""",play,prequery_results,2/20/22 8:03
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 8:03
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Incomplete""",play,prequery_results,2/20/22 7:10
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 7:10
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Incomplete""",play,prequery_results,2/20/22 7:04
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 7:04
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Moonshot""",play,prequery_results,2/20/22 6:36
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 6:36
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""45-degree Angle""",play,prequery_results,2/20/22 4:53
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 4:53
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""First Case, Second Base""",play,prequery_results,2/20/22 3:19
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 3:19
User 4,AE,Device 0,0,,,select,prequery_results,2/20/22 3:19
User 4,AE,Device 0,0,,"The Good Doctor: Season 3: ""Claire""",play,prequery_results,2/19/22 20:12
User 4,AE,Device 0,0,,,select,prequery_results,2/19/22 20:12
User 4,AE,Device 0,0,the goo,"The Good Doctor: Season 2: ""Two-ply (or Not Two-ply)""",play,title_results,2/18/22 6:29
User 4,AE,Device 0,0,the goo,,select,title_results,2/18/22 6:28
User 4,AE,Device 0,0,th,"The Good Doctor: Season 2: ""Hello""",play,title_results,2/17/22 20:32
User 4,AE,Device 0,0,th,,select,title_results,2/17/22 20:31
User 4,AE,Device 0,0,,"The Good Doctor: Season 1: ""Intangibles""",play,prequery_results,2/16/22 4:07
User 4,AE,Device 0,0,,,select,prequery_results,2/16/22 4:07
User 4,AE,Device 0,0,,,select,prequery_results,2/16/22 3:44
User 4,AE,Device 0,0,,"The Good Doctor: Season 1: ""Apple""",play,prequery_results,2/16/22 2:45
User 4,AE,Device 0,0,,,select,prequery_results,2/16/22 2:45
User 4,AE,Device 0,0,,Mission: Impossible,play,prequery_results,2/14/22 17:53
User 4,AE,Device 0,0,,Mission: Impossible,select,prequery_results,2/14/22 17:53
User 4,AE,Device 0,0,,Mission: Impossible,play,prequery_results,2/14/22 17:31
User 4,AE,Device 0,0,,Mission: Impossible,select,prequery_results,2/14/22 17:31
User 4,AE,Device 0,0,,"The Good Doctor: Season 1: ""Not Fake""",play,prequery_results,2/14/22 17:24
User 4,AE,Device 0,0,,,select,prequery_results,2/14/22 17:24
User 4,AE,Device 0,0,,"Sherlock: Series 2: ""A Scandal in Belgravia""",play,prequery_results,2/14/22 1:50
User 4,AE,Device 0,0,,,select,prequery_results,2/14/22 1:50
User 4,AE,Device 0,0,,"Sherlock: Series 2: ""A Scandal in Belgravia""",play,prequery_results,2/13/22 21:11
User 4,AE,Device 0,0,,,select,prequery_results,2/13/22 21:11
User 4,AE,Device 0,0,,"Sherlock: Series 1: ""The Great Game""",play,prequery_results,2/13/22 20:03
User 4,AE,Device 0,0,,,select,prequery_results,2/13/22 20:03
User 4,AE,Device 0,0,,,select,prequery_results,2/13/22 20:03
User 4,AE,Device 0,0,th,"The Good Doctor: Season 1: ""Point Three Percent""",play,title_results,2/13/22 8:44
User 4,AE,Device 0,0,th,,select,title_results,2/13/22 8:44
User 4,AE,Device 0,0,,"Friends: Season 10: ""The One Where Estelle Dies""",play,prequery_results,2/12/22 10:57
User 4,AE,Device 0,0,,,select,prequery_results,2/12/22 10:57
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Pimemento""",play,prequery_results,2/11/22 6:35
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 6:35
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Pimemento""",play,prequery_results,2/11/22 6:28
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 6:28
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Pimemento""",play,prequery_results,2/11/22 6:08
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 6:08
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Captain Kim""",play,prequery_results,2/11/22 5:56
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 5:56
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Captain Kim""",play,prequery_results,2/11/22 5:35
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 5:35
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 7: ""Captain Kim""",play,prequery_results,2/11/22 5:31
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 5:31
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""The Suicide Squad""",play,prequery_results,2/11/22 4:07
User 4,AE,Device 0,0,,,select,prequery_results,2/11/22 4:07
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""Sicko""",play,prequery_results,2/10/22 19:46
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 19:45
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""Sicko""",play,prequery_results,2/10/22 19:18
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 19:18
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""The Bimbo""",play,prequery_results,2/10/22 17:35
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 17:35
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""Four Movements""",play,prequery_results,2/10/22 10:08
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 10:08
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 6: ""The Tattler""",play,prequery_results,2/10/22 7:02
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 7:02
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 7:02
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""Jake & Amy""",play,prequery_results,2/10/22 6:03
User 4,AE,Device 0,0,,,select,prequery_results,2/10/22 6:03
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""99""",play,prequery_results,2/9/22 5:15
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""Return to Skyfire""",play,prequery_results,2/9/22 4:58
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""Two Turkeys""",play,prequery_results,2/9/22 4:33
User 4,AE,Device 0,0,,,select,prequery_results,2/9/22 4:33
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""The Venue""",play,prequery_results,2/9/22 4:16
User 4,AE,Device 0,0,,,select,prequery_results,2/9/22 4:16
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""The Venue""",play,prequery_results,2/9/22 3:46
User 4,AE,Device 0,0,,,select,prequery_results,2/9/22 3:46
User 4,AE,Device 0,0,,,select,prequery_results,2/9/22 3:46
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 5: ""Bad Beat""",play,prequery_results,2/8/22 22:25
User 4,AE,Device 0,0,,,select,prequery_results,2/8/22 22:25
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Your Honor""",play,prequery_results,2/8/22 5:01
User 4,AE,Device 0,0,,,select,prequery_results,2/8/22 5:01
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Chasing Amy""",play,prequery_results,2/8/22 4:43
User 4,AE,Device 0,0,,,select,prequery_results,2/8/22 4:43
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Cop-Con""",play,prequery_results,2/8/22 4:10
User 4,AE,Device 0,0,,,select,prequery_results,2/8/22 4:10
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""The Fugitive: Part 1""",play,prequery_results,2/7/22 20:15
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 20:14
User 4,CA,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""The Fugitive: Part 1""",play,prequery_results,2/7/22 19:56
User 4,CA,Device 0,0,,,select,prequery_results,2/7/22 19:56
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Skyfire Cycle""",play,prequery_results,2/7/22 18:49
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 18:49
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Mr. Santiago""",play,prequery_results,2/7/22 17:46
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 17:46
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 4: ""Monster in the Closet""",play,prequery_results,2/7/22 17:12
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 17:12
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 4:40
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 3:20
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 3: ""The Swedes""",play,prequery_results,2/7/22 3:20
User 4,AE,Device 0,0,,,select,prequery_results,2/7/22 3:20
User 4,CR,Device 0,0,,,select,prequery_results,2/7/22 3:20
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 2: ""Chocolate Milk""",play,prequery_results,2/6/22 9:12
User 4,AE,Device 0,0,,,select,prequery_results,2/6/22 9:12
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 2: ""Undercover""",play,prequery_results,2/6/22 8:19
User 4,AE,Device 0,0,,,select,prequery_results,2/6/22 8:19
User 4,AE,Device 0,0,,"Brooklyn Nine-Nine: Season 1: ""Unsolvable""",play,prequery_results,2/6/22 7:42
User 4,AE,Device 0,0,,,select,prequery_results,2/6/22 7:42
