profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,listed_in,days since last payment,churn,primary_genre
1224,Standard,15,30-06-22,2024-12-31 11:51:31.378260,Canada,47,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1226,Premium,15,29-06-22,2024-12-31 11:51:31.378260,United States,38,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1232,Basic,11,22-06-22,2024-12-31 11:51:31.378260,Brazil,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1242,Basic,14,31-07-22,2024-12-31 11:51:31.378260,Canada,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1252,Basic,11,15-09-22,2024-12-31 11:51:31.378260,Spain,51,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1259,Premium,13,11-10-22,2024-12-31 11:51:31.378260,Australia,41,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1261,Premium,11,14-10-22,2024-12-31 11:51:31.378260,France,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1265,Basic,10,24-10-22,2024-12-31 11:51:31.378260,Italy,34,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1267,Basic,14,29-10-22,2024-12-31 11:51:31.378260,Spain,41,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1270,Basic,11,04-11-22,2024-12-31 11:51:31.378260,United States,30,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1274,Premium,12,27-10-22,2024-12-31 11:51:31.378260,Australia,29,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1279,Standard,14,12-09-22,2024-12-31 11:51:31.378260,Spain,34,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1282,Standard,12,22-08-22,2024-12-31 11:51:31.378260,Spain,43,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1284,Standard,12,09-08-22,2024-12-31 11:51:31.378260,Canada,32,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1289,Basic,12,02-07-22,2024-12-31 11:51:31.378260,Australia,46,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1290,Standard,13,02-07-22,2024-12-31 11:51:31.378260,Germany,43,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1293,Standard,11,01-07-22,2024-12-31 11:51:31.378260,Mexico,40,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1294,Premium,11,30-06-22,2024-12-31 11:51:31.378260,Spain,51,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1300,Basic,11,24-06-22,2024-12-31 11:51:31.378260,United States,37,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1305,Basic,11,01-07-22,2024-12-31 11:51:31.378260,Germany,49,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1312,Basic,11,06-08-22,2024-12-31 11:51:31.378260,Spain,31,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1322,Basic,11,16-09-22,2024-12-31 11:51:31.378260,Brazil,40,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1323,Standard,10,28-09-22,2024-12-31 11:51:31.378260,Mexico,29,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1326,Premium,10,05-10-22,2024-12-31 11:51:31.378260,Spain,48,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1331,Premium,12,15-10-22,2024-12-31 11:51:31.378260,United States,36,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1334,Premium,12,23-10-22,2024-12-31 11:51:31.378260,Australia,37,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1335,Basic,12,24-10-22,2024-12-31 11:51:31.378260,Germany,36,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1337,Basic,11,31-10-22,2024-12-31 11:51:31.378260,Brazil,31,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1338,Standard,14,03-11-22,2024-12-31 11:51:31.378260,Mexico,45,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1341,Premium,14,06-11-22,2024-12-31 11:51:31.378260,Spain,44,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1342,Basic,12,01-11-22,2024-12-31 11:51:31.378260,Spain,36,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1356,Premium,11,24-07-22,2024-12-31 11:51:31.378260,Spain,51,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1358,Basic,13,09-07-22,2024-12-31 11:51:31.378260,United States,44,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1365,Standard,10,30-06-22,2024-12-31 11:51:31.378260,Germany,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1367,Basic,11,26-06-22,2024-12-31 11:51:31.378260,Brazil,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1371,Premium,14,24-06-22,2024-12-31 11:51:31.378260,Spain,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1378,Standard,14,17-07-22,2024-12-31 11:51:31.378260,United Kingdom,46,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1383,Standard,13,13-08-22,2024-12-31 11:51:31.378260,Mexico,51,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1386,Premium,14,28-08-22,2024-12-31 11:51:31.378260,Spain,43,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1396,Premium,14,06-10-22,2024-12-31 11:51:31.378260,France,41,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1404,Standard,14,24-10-22,2024-12-31 11:51:31.378260,Canada,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1406,Premium,10,30-10-22,2024-12-31 11:51:31.378260,United States,33,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1407,Basic,14,31-10-22,2024-12-31 11:51:31.378260,Canada,45,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1415,Basic,11,17-10-22,2024-12-31 11:51:31.378260,Italy,32,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1421,Basic,15,28-08-22,2024-12-31 11:51:31.378260,United States,48,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1428,Standard,12,12-07-22,2024-12-31 11:51:31.378260,Mexico,40,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1431,Premium,10,05-07-22,2024-12-31 11:51:31.378260,Spain,46,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1447,Basic,11,13-07-22,2024-12-31 11:51:31.378260,Spain,36,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1448,Standard,14,18-07-22,2024-12-31 11:51:31.378260,United States,33,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1450,Basic,12,31-07-22,2024-12-31 11:51:31.378260,United States,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1451,Premium,15,01-08-22,2024-12-31 11:51:31.378260,United States,30,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1453,Standard,14,13-08-22,2024-12-31 11:51:31.378260,United Kingdom,36,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1455,Basic,11,23-08-22,2024-12-31 11:51:31.378260,Germany,49,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1456,Premium,14,27-08-22,2024-12-31 11:51:31.378260,France,31,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1457,Basic,10,31-08-22,2024-12-31 11:51:31.378260,Brazil,36,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1460,Basic,14,12-09-22,2024-12-31 11:51:31.378260,Italy,45,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1464,Premium,10,04-10-22,2024-12-31 11:51:31.378260,Canada,27,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1466,Premium,13,07-10-22,2024-12-31 11:51:31.378260,United States,30,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1468,Standard,12,11-10-22,2024-12-31 11:51:31.378260,United Kingdom,51,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1473,Standard,14,23-10-22,2024-12-31 11:51:31.378260,Mexico,33,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1477,Basic,13,03-11-22,2024-12-31 11:51:31.378260,Spain,42,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1487,Basic,13,03-10-22,2024-12-31 11:51:31.378260,Brazil,29,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1491,Premium,11,11-09-22,2024-12-31 11:51:31.378260,Spain,42,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1495,Basic,12,04-08-22,2024-12-31 11:51:31.378260,United States,29,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1503,Standard,10,02-07-22,2024-12-31 11:51:31.378260,Mexico,29,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1504,Standard,11,30-06-22,2024-12-31 11:51:31.378260,Spain,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1511,Basic,13,26-06-22,2024-12-31 11:51:31.378260,United States,50,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1512,Premium,10,27-06-22,2024-12-31 11:51:31.378260,Canada,28,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1513,Standard,12,29-06-22,2024-12-31 11:51:31.378260,United Kingdom,41,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1515,Standard,10,03-07-22,2024-12-31 11:51:31.378260,Germany,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1519,Premium,14,27-07-22,2024-12-31 11:51:31.378260,Spain,31,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1534,Standard,14,02-10-22,2024-12-31 11:51:31.378260,Spain,30,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1538,Standard,10,11-10-22,2024-12-31 11:51:31.378260,United States,44,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1539,Premium,14,12-10-22,2024-12-31 11:51:31.378260,Canada,34,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1540,Basic,12,16-10-22,2024-12-31 11:51:31.378260,United States,42,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1552,Basic,12,02-11-22,2024-12-31 11:51:31.378260,Spain,31,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1566,Premium,12,10-08-22,2024-12-31 11:51:31.378260,Spain,35,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1568,Standard,14,19-07-22,2024-12-31 11:51:31.378260,United States,41,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1583,Basic,12,30-06-22,2024-12-31 11:51:31.378260,United States,39,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1584,Standard,11,02-07-22,2024-12-31 11:51:31.378260,Canada,51,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1585,Premium,10,05-07-22,2024-12-31 11:51:31.378260,United States,42,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1599,Standard,13,13-09-22,2024-12-31 11:51:31.378260,Canada,45,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1601,Premium,14,19-09-22,2024-12-31 11:51:31.378260,United States,39,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1603,Standard,13,24-09-22,2024-12-31 11:51:31.378260,United Kingdom,30,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1607,Basic,15,09-10-22,2024-12-31 11:51:31.378260,Brazil,41,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1608,Standard,11,12-10-22,2024-12-31 11:51:31.378260,Mexico,32,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1609,Standard,14,15-10-22,2024-12-31 11:51:31.378260,Spain,41,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1610,Basic,14,17-10-22,2024-12-31 11:51:31.378260,Italy,36,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1615,Basic,11,28-10-22,2024-12-31 11:51:31.378260,United States,30,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1617,Basic,11,04-11-22,2024-12-31 11:51:31.378260,Canada,50,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1628,Standard,13,17-09-22,2024-12-31 11:51:31.378260,United States,48,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1630,Basic,13,13-09-22,2024-12-31 11:51:31.378260,United States,39,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1638,Standard,10,28-07-22,2024-12-31 11:51:31.378260,Mexico,40,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1656,Premium,10,10-07-22,2024-12-31 11:51:31.378260,Spain,30,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1660,Premium,12,07-08-22,2024-12-31 11:51:31.378260,United States,44,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1663,Standard,12,16-08-22,2024-12-31 11:51:31.378260,United Kingdom,38,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1674,Standard,10,02-10-22,2024-12-31 11:51:31.378260,Canada,38,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1675,Basic,12,08-10-22,2024-12-31 11:51:31.378260,United States,42,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1682,Basic,10,23-10-22,2024-12-31 11:51:31.378260,Brazil,48,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1690,Basic,13,05-11-22,2024-12-31 11:51:31.378260,United States,42,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1691,Premium,13,05-11-22,2024-12-31 11:51:31.378260,United States,27,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1693,Standard,13,03-11-22,2024-12-31 11:51:31.378260,United Kingdom,41,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1695,Basic,14,24-10-22,2024-12-31 11:51:31.378260,Germany,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1704,Standard,10,16-08-22,2024-12-31 11:51:31.378260,Canada,28,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1707,Basic,13,28-07-22,2024-12-31 11:51:31.378260,Canada,39,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1709,Premium,10,26-07-22,2024-12-31 11:51:31.378260,Australia,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1722,Basic,13,01-07-22,2024-12-31 11:51:31.378260,Canada,31,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1724,Premium,12,04-07-22,2024-12-31 11:51:31.378260,Australia,28,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1730,Basic,10,08-08-22,2024-12-31 11:51:31.378260,Italy,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1737,Premium,12,05-09-22,2024-12-31 11:51:31.378260,Canada,28,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1738,Standard,12,13-09-22,2024-12-31 11:51:31.378260,United Kingdom,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1746,Premium,14,10-10-22,2024-12-31 11:51:31.378260,Spain,28,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1753,Standard,15,26-10-22,2024-12-31 11:51:31.378260,United Kingdom,47,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1756,Premium,13,02-11-22,2024-12-31 11:51:31.378260,France,41,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1764,Premium,13,27-10-22,2024-12-31 11:51:31.378260,Canada,37,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1770,Basic,13,10-09-22,2024-12-31 11:51:31.378260,Germany,50,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1773,Standard,12,07-09-22,2024-12-31 11:51:31.378260,Mexico,37,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1785,Basic,13,13-07-22,2024-12-31 11:51:31.378260,Germany,50,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1789,Standard,14,30-06-22,2024-12-31 11:51:31.378260,Spain,47,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1798,Standard,10,26-07-22,2024-12-31 11:51:31.378260,United Kingdom,51,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1799,Premium,14,05-08-22,2024-12-31 11:51:31.378260,Australia,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1816,Premium,14,12-10-22,2024-12-31 11:51:31.378260,France,51,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1823,Standard,10,28-10-22,2024-12-31 11:51:31.378260,United States,28,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1832,Basic,11,05-11-22,2024-12-31 11:51:31.378260,Brazil,48,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1834,Standard,10,03-11-22,2024-12-31 11:51:31.378260,Spain,44,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1835,Basic,11,22-10-22,2024-12-31 11:51:31.378260,Italy,41,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1837,Basic,13,15-10-22,2024-12-31 11:51:31.378260,Spain,28,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1838,Standard,11,24-09-22,2024-12-31 11:51:31.378260,United States,36,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1840,Basic,14,15-09-22,2024-12-31 11:51:31.378260,United States,40,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1848,Standard,11,01-08-22,2024-12-31 11:51:31.378260,Mexico,49,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1856,Premium,15,13-07-22,2024-12-31 11:51:31.378260,United States,31,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1861,Premium,15,03-07-22,2024-12-31 11:51:31.378260,France,38,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1863,Standard,11,05-07-22,2024-12-31 11:51:31.378260,Mexico,35,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1868,Standard,14,01-08-22,2024-12-31 11:51:31.378260,United States,38,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1874,Premium,14,25-08-22,2024-12-31 11:51:31.378260,Australia,50,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1875,Basic,14,29-08-22,2024-12-31 11:51:31.378260,Germany,51,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1877,Premium,11,13-09-22,2024-12-31 11:51:31.378260,Brazil,50,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1879,Standard,10,17-09-22,2024-12-31 11:51:31.378260,Spain,27,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1880,Basic,15,18-09-22,2024-12-31 11:51:31.378260,Italy,29,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1881,Premium,15,23-09-22,2024-12-31 11:51:31.378260,Spain,28,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1884,Standard,12,09-10-22,2024-12-31 11:51:31.378260,Canada,33,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1901,Premium,15,07-11-22,2024-12-31 11:51:31.378260,United States,38,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1902,Basic,15,07-11-22,2024-12-31 11:51:31.378260,Canada,30,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1911,Premium,12,17-09-22,2024-12-31 11:51:31.378260,Spain,36,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1913,Standard,11,14-09-22,2024-12-31 11:51:31.378260,United States,46,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1915,Basic,10,13-09-22,2024-12-31 11:51:31.378260,United States,42,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1916,Premium,13,13-08-22,2024-12-31 11:51:31.378260,United States,40,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1919,Standard,11,07-08-22,2024-12-31 11:51:31.378260,Australia,27,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1921,Premium,14,24-07-22,2024-12-31 11:51:31.378260,France,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1925,Basic,10,14-07-22,2024-12-31 11:51:31.378260,Italy,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1927,Basic,13,07-07-22,2024-12-31 11:51:31.378260,Spain,43,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1929,Standard,12,08-07-22,2024-12-31 11:51:31.378260,Canada,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1930,Basic,13,07-07-22,2024-12-31 11:51:31.378260,United States,36,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1933,Standard,14,09-07-22,2024-12-31 11:51:31.378260,United Kingdom,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1936,Premium,13,15-07-22,2024-12-31 11:51:31.378260,France,36,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1937,Basic,14,16-07-22,2024-12-31 11:51:31.378260,Brazil,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1939,Standard,11,13-08-22,2024-12-31 11:51:31.378260,Spain,43,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1944,Premium,15,28-08-22,2024-12-31 11:51:31.378260,Canada,27,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1945,Basic,14,29-08-22,2024-12-31 11:51:31.378260,United States,39,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1946,Basic,10,11-09-22,2024-12-31 11:51:31.378260,United States,34,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1950,Basic,10,21-09-22,2024-12-31 11:51:31.378260,Germany,40,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1953,Standard,12,09-10-22,2024-12-31 11:51:31.378260,Mexico,47,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1954,Standard,11,10-10-22,2024-12-31 11:51:31.378260,Spain,43,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1955,Basic,13,11-10-22,2024-12-31 11:51:31.378260,Italy,34,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1965,Standard,12,02-11-22,2024-12-31 11:51:31.378260,Germany,44,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1968,Standard,12,06-11-22,2024-12-31 11:51:31.378260,Mexico,32,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1969,Premium,11,07-11-22,2024-12-31 11:51:31.378260,Spain,31,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1978,Standard,11,03-10-22,2024-12-31 11:51:31.378260,United Kingdom,30,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1979,Premium,15,28-09-22,2024-12-31 11:51:31.378260,Australia,51,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1986,Premium,15,28-08-22,2024-12-31 11:51:31.378260,Spain,27,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1989,Premium,12,06-08-22,2024-12-31 11:51:31.378260,Canada,47,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1991,Premium,12,30-07-22,2024-12-31 11:51:31.378260,United States,35,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1993,Standard,15,19-07-22,2024-12-31 11:51:31.378260,United Kingdom,29,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1994,Standard,11,17-07-22,2024-12-31 11:51:31.378260,Australia,28,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1998,Standard,14,10-07-22,2024-12-31 11:51:31.378260,Mexico,47,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2012,Basic,15,18-08-22,2024-12-31 11:51:31.378260,Brazil,48,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2017,Basic,10,14-09-22,2024-12-31 11:51:31.378260,Spain,38,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2019,Premium,10,18-09-22,2024-12-31 11:51:31.378260,Canada,32,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2024,Premium,13,11-10-22,2024-12-31 11:51:31.378260,Australia,46,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2026,Basic,15,13-10-22,2024-12-31 11:51:31.378260,France,39,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2027,Premium,13,17-10-22,2024-12-31 11:51:31.378260,Brazil,42,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2029,Standard,10,21-10-22,2024-12-31 11:51:31.378260,Spain,28,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
